,Source,Title,Link,Date,Summary,Text,Like
0,apple_news,孫生媽去哪了？　砲轟酷炫「整我」後開庭沒現身,https://tw.appledaily.com/local/20211122/OBO5POJDKJCWBOT6ATPI35QRGM/,出版時間: 2021/11/22 13:56,,"網紅「反骨男孩」成員孫生母親今年1月幫一名老婦推輪椅送她回家，涉嫌趁機偷走錢包，遭警方約談，反骨男孩團長酷炫還以矇眼、誆稱「驚喜」的方式，拐送孫母到警局做筆錄，並拍成YouTube影片賺取近170萬點閱，孫母上月孤身出庭，在法庭上否認犯罪，訊後還向《蘋果新聞網》大吐苦水，痛斥酷炫「整我」，引發關注，不過士林地院今再開庭，孫母卻未現身，若再無故不出庭，恐遭法院拘提、通緝。
孫母上次在審查庭否認犯罪，全案移審理庭，法官排定今天上午開庭，孫母卻沒現身，事前也沒請假，庭務員點呼多次無人報到，公訴檢察官建請依法處理。依照法規，法官將確認開庭通知是否合法送達，若合法送達而孫母無故不出庭，可命警方強制拘提，若拘提不到，將發布通緝。
全案源於今年1月4日下午5點多，孫母在芝山捷運站附近見到一名70多歲老婦人乘坐輪椅行動不便，表達願意幫忙推輪椅，就推著輪椅送老婦人回到福華路巷弄住處，孫母再向老婦人要了鑰匙開門入內，停留了一段時間後離去，但老婦人隨即發現錢包失竊，報警處理。
孫母被在偵訊中堅持否認犯案，不斷辯稱被監視器錄影拍到的人影不是她，但檢方傳喚孫生出庭作證，孫生不避諱地指證，畫面中的人影就是他母親。檢察官審酌孫母犯案後回到一間旅館丟棄錢包的畫面也被拍下，認定犯行屬實，依竊盜罪起訴。但孫生母親10月12日首度出庭仍矢口否認行竊：「我只是去拍片！」士林地院今再開庭。
孫母10月12日庭後向《蘋果新聞網》大吐苦水，針對酷炫（本名莊堯宣）拐送她去警局的影片痛批：「…我是去拍片，怎麼搞成這樣子？…是堯宣，把我矇著眼睛，用他那個轎車給我載到派出所欸，有這種事欸？說這個也叫演戲？既然是演戲，送派出所、送法院幹嘛！我什麼都沒做耶！演個戲把我弄到派出所、弄到法院，這什麼意思我不懂，這叫堯宣要出來說。」
孫母講到哽咽說：「我是看我兒子的面子、看經紀人的面子，我才拍片的，不然我這個年紀，就像警員講的：『你不要跟他們拍片嘛，你會吃虧。』因為我年輕也是走藝術界的，也是歌唱、表演…沒想到這樣子整我！」、「然後他那邊有個叫69的，也是跟我年紀差不多，他們那個公司常常出狀況，都演得那個好像都是破壞善良風俗還怎麼樣，都沒有人要去演，不是送派出所就是送法院，有演成這樣子的？」
孫母話鋒一轉連兒子孫生也批：「兒子也給得很少耶，每次給我的不是500就是1000，這樣過啊，不然就叫經紀人買一大堆泡麵，這樣吃，我變木乃伊了我跟你講，太多泡麵了，然後跟社會局講…社會局說現在不是你兒子在養你嗎？我說沒有，也沒有什麼養啊，就買泡麵，給你幾百塊這樣過，有時候2、3天沒有吃耶。」孫母邊說邊哭，最後獨自離開法院。（李奕緯／台北報導）
【更多新聞，請看《蘋果陪審團》粉絲團】
孫生媽
孫生
反骨男孩",0
1,apple_news,殘酷影片在此！孫生送媽進警局叨念這兩字　　酷炫認了：我們就是幸災樂禍,https://tw.appledaily.com/entertainment/20211013/KB2QMWM5BFF2HJLXAPHAO6N33U/,出版時間: 2021/10/13 09:29,,"孫生媽出庭，卻控訴被兒子孫生和網紅「酷炫」惡整，說是要給她驚喜，卻將她蒙眼送到警局。而回顧當時影片，孫生其實就明白表示，透過警方給他看的監視器，明顯警方說的小偷，也就是監視器拍到的人，就是孫生媽媽，但媽媽卻不承認。孫生也吐露要親手帶媽媽到警局的心情，坦言真的心情複雜「不知道這企劃到底對還是不對？」也問自己「親人犯罪該不該包庇她？」影片中不停叨念「好煩」這兩個字，吐露複雜心情。該影片創下165萬人次瀏覽。
孫生和酷炫在《WACKYBOYS 反骨男孩》今年2月10日分享的影片中，標題就是「媽，不要再犯了！大義滅親送警局…！」
【相關新聞：獨家｜孫生媽不忍了！被控行竊孤身出庭　哽咽砲轟酷炫「整我」】
影片中孫生和酷炫和孫生媽媽一開始說是要玩遊戲，要帶媽媽去它處，給她一個驚喜，沒想到最後竟然是將她送到警局，配合一起竊盜案調查。
過程中，孫生和蒙眼的媽媽在車上一路聊天，最後直到警局門口，才讓媽媽把眼罩摘下。據孫生表示，媽媽直到進警局後，還不停問「驚喜呢？」、「驚喜呢？」讓他又心煩又困窘。
孫生影片中也直接吐露心情，表示一開始也曾有猶豫，要將媽媽親手送到警察局的過程拍成影片，「不知道這企劃到底對還是不對？」而母親在製作筆錄時，孫生在警局門外也看來非常焦躁，他說「你說拍這個，我也是答應嘛！但是到這邊，實際上還是非常難過，但你說 Youtuber跟藝人不一樣的地方是，這就是我心裡最痛的那一塊，就是很煩，每一次都很煩。」也會想問自己「當自己的親人犯罪時，該不該縱容她？」
而孫生好友、酷炫也在影片中坦言「我們這一團就是屬於幸災樂禍，甚麼都敢拍啊！沒辦法大家就愛我們這樣」、「我們就是比賣生活，誰賣得比較精彩嘛！不然我們還能拍甚麼？」還說「這個是最適合我們拍，還會拍送媽媽進監獄？你拍給我看啊！對不對？…要real就是real到這樣，沒辦法給大家看更多有趣的東西，生活沒那麼多有趣啊！不然這些idea到底哪裡來的？就來自生活這些可愛的人們！」
而歷時約三個小時的筆錄，孫生媽步出警局時，她則不停否認自己是小偷。孫生則叨念她「幫你付房租 給你生活費 你還這樣犯罪」。還無奈當的媽媽的面嘆「很明顯監視器都拍到了，她可以說那不是我？」不過隨後又嘆氣「但你是妄想症，不能怪你。」最後則看似苦口婆心再提醒孫媽「不要一直犯罪啦！大家幫不了你！」
孫生也表示，透過監視器其實可以看到，孫生媽是推著一個坐輪椅的老太太回家，監視器拍到她進對方家後幾分鐘才離開，且最後媽媽還把皮包丟到他們一行人晚上拍片的飯店的一台清潔推車上。孫生還讚警察厲害「她早上犯罪，晚上才丟贓物欸！」但孫生媽也一旁反駁「沒有啊！我都沒看過那麼包欸！」孫生則嘆「哎呀！你一輩子都這樣啦」！(即時新聞中心/綜合報導)",0
2,apple_news,反骨男孩被酸「一臉有吸毒的樣子」　酷炫擔心這件事！7人驗尿結果出爐,https://tw.appledaily.com/entertainment/20211008/B3WKZOEHBBCNHKRT763MJJSM24/,出版時間: 2021/10/08 08:13,,"毒品碰不得！YouTuber「WACKYBOYS反骨男孩」不滿被網友酸「一臉有吸的樣子」，於是全員前往檢驗所驗尿自清，最後結果出爐，7人全都「Negative」陰性。
反骨男孩拍片表示，很多網友還疑他們有吸毒，日前一行人前往檢驗所驗尿，驗尿結果15分鐘就會出爐。
孫生表示，自己非常討厭這種東西（毒品），透露有位跳舞很厲害的同學，碰了以後，整個變墮落，並表示自己驗尿緊張度完全是「0」。酷炫則擔心表示，因為很常吸朋友的二手菸，不知道對方會不會抽K菸或抽大麻。
最後7人驗尿結果出爐，全部都是「Negative」陰性。反骨男孩呼籲大家，千萬不要吸毒、嗑藥，「要維持良好品行、要健康」。（即時新聞中心／綜合報導）
反骨男孩
驗尿",0
3,apple_news,網紅孫生認了揍媽媽打女友　自爆「80人斬」荒唐性史,https://tw.appledaily.com/local/20210820/2NWUIKYRTREGVAYBAFKC5KVU6U/,出版時間: 2021/08/20 13:50,,"網紅團體「Wackyboys反骨男孩」成員孫生的母親因患有思覺失調症，經常會無法自我克制而行竊，讓生長在單親家庭的他小時候頻繁進出警局，他在與蕾菈合作拍攝的快問快答影片中坦承，自己曾經揍過母親，被問到會不會希望母親永遠待在監獄裡時，他則「欸~」一聲回答不出來。
蕾菈昨在YouTube頻道分享最新影片，對孫生進行快問快答，如果孫生3秒內沒有回答，就會被進行蜜蠟除腿毛的懲罰。孫生在問答中承認自己揍過母親、揍過女友，被問「有沒有騎摩托車撞過女友？」時，他則解釋，當時是要追她，結果不小心弄到對方的腳。
孫生也回答了許多性相關話題，他表示自己今年28歲，嘿咻過的對象「80幾個，沒有到100個」，曾經玩過3P，在高中快畢業時在學校屋頂打過野砲，還描述曾與第三性發生過關係，大爆荒唐性史。（即時新聞中心／綜合報導）",0
4,apple_news,網路夯什麼：1.最夯話題　中天轉戰網路　館長：靠瀏覽量不夠,https://tw.appledaily.com/headline/20201216/QWXYR5CBPZCIVNVIUSON2H3X3Q/,出版時間: 2020/12/16,,"中天新聞台換照不成停播後全面轉戰YouTube，訂閱人數超過200萬，美女主播還熱舞謝粉絲，許多網友都在討論中天節目的高流量是不是代表營收穩了，《蘋果》夯編也很好奇，館長陳之漢在直播時直言，光靠瀏覽量是不夠的，還要看成本是否符合效應。
館長在YouTube擁有上百萬的訂閱，他前天晚上直播時，回覆有關網友熱議的YT經營問題。他說，中天預估約有500名員工，除了基本的人事費用外，還有攝影器材維護、SNG、水電、網路、車輛保養、外出勤費用及來賓通告費，且24小時輪播下，成本驚人。
他分析，目前中天新聞台每支影片的瀏覽量，除了主播跳舞感謝粉絲的點閱83萬次較高外，其他大約都在10萬上下，有些甚至不到1萬。他以訂閱人數152萬的「WACKYBOYS反骨男孩」為例，影片點閱數低則10幾萬，高則80多萬，「幾乎每一部片都贏中天，那他們不就賺到爆？」
館長指出，反骨員工大約10人，但中天員工約500人，「每天都至少要瀏覽率100萬，而且100萬還不夠，斗內（Donate）每天至少要200萬，因為要扣稅，還有YouTube會抽40%。」
網友大讚館長的爽言爽語，「我看到聊天室一堆中天粉崩潰在罵館長，真爽，實話總是傷人的」、有網友戲稱「如果中天主播都穿比基尼直播，阿館你怕不怕！」也有網友認為「旺旺有錢不怕倒」。
網路夯什麼
館長
直播
中天
Youtube
WACKYBOYS反骨男孩
最夯話題",0
5,apple_news,中天訂閱破200萬　館長曝YT真實面！「反骨男孩不就賺到爆？」,https://tw.appledaily.com/life/20201215/XGCSWYNOPRBZDBNQQBZ7JCWZDE/,出版時間: 2020/12/15 10:04,,"中天新聞52台遭NCC不予換照，積極轉戰YouTube頻道，已在12月13日上午8點20分衝破200萬，截至今天上午9點已有216萬人訂閱，主播宛如直播主和網友互動的模式引起話題。對此，館長陳之漢在直播中回覆大家對YouTube經營上的疑問，認為中天目前雖有200萬的訂閱數，但光靠瀏覽量是不夠的，還要看成本是否符合效應。
館長在直播中指出，中天預估約有500名的員工，除了基本的人事費用外，還有攝影器材維護、SNG、水電、網路、車輛保養、外出勤費用及來賓通告費，且24小時輪播下，成本驚人。
目前中天新聞台在YouTube訂閱人數為216萬人，但從每支影片的瀏覽量去看，除了破200萬訂閱主播劉盈秀跳螃蟹舞點閱較高83萬次外，其他表現大約10萬上下，甚至有些僅甚至不到1萬。
館長以訂閱數152萬人的「WACKYBOYS 反骨男孩」為例，點閱數低則10幾萬，高則80多萬，「幾乎每一部片都贏中天，那他們不就賺到爆？！」
館長指出，反骨員工大約10個，瀏覽率還比中天高，但新聞台的員工可能有500人，他推估「每天都至少要瀏覽率100萬，而且100萬還不夠，斗內（Donate）每天至少要200萬，因為要扣稅還有YouTube會抽40%。」
館長認為數字是否能轉換成金流，關鍵就是轉化率，他個人也是如此，就像是有些女生少人看沒關係，但乾爹斗內多就好。（即時新聞中心／綜合報導）
中天
中天新聞台
館長
陳之漢
反骨男孩",0
6,apple_news,孫生整形鼻子飄屍臭味 「鬼門關走一回」差點毀容,https://tw.appledaily.com/entertainment/20201128/JXTVBNP3WRDBFMHRHL2SPWKY3Q/,出版時間: 2020/11/28 09:12,,"網紅團體《反骨男孩WACKYBOYS》成員孫生，月初發布限時動態，半張臉腫成豬頭的樣貌，嚇壞不少人，他近日也拍片還原過程，孫生提到，當時是因為做完鼻樑整形手術，常覺得鼻內有鼻屎，會不自覺去挖鼻孔，沒想到摳掉後，竟開始飄出屍臭味，再次手術讓他拼命抽搐，嚇得直說「好像從鬼門關走一回」。
孫生過去曾透過微整來維持鼻子，包括微晶瓷、玻尿酸、埋鼻線等，不過最後都會消掉，8月時他決定一勞永逸，直接進廠動整形手術，要把鼻樑、鼻頭撐起來，沒想到手術後，他不時會去挖鼻孔，原以為是鼻屎，沒想到卻是傷口結痂和埋線，開始飄出濃濃的屍臭味，「臭到連食物味道都聞不到」。
孫生回診後，醫生一看臉色大變，發現他傷口細菌發炎到根部，必須要再進行手術，將之前的假體取出，不過就在全身麻醉後，孫生卻開始在病床上拼命抽搐，「有意識卻停不下來，四五個人壓不住我，醫生最後拼命抱住我才停下來」，坦言當下真的以為，自己即將要發生恐怖的事情，並直呼「原來電影裡演的都是真的。」
事後醫生告訴他，可能是體質比較敏感，再加上麻藥內的某種成分導致過敏，才會有抽搐反應，讓他聽了覺得很可怕，「就好像從鬼門關走一回」，更痛苦的是，術後讓他腫成豬頭，就好像怪物一樣，愛美的他身心靈受到打擊，對任何事都沒慾望，也藉由這次醫美之旅，體悟到健康的重要。（節目中心／綜合報導）
※影片經「孫生又來了」授權播出，非經同意請勿轉載
孫生
反骨男孩
整形
手術
毀容",0
7,apple_news,世紀大和解!曾嗆酷炫「為錢變了樣」 瑋哥放下恩怨,https://tw.appledaily.com/entertainment/20201123/6XYUEKKB3NFR5BDZWZSDDZ7LTU/,出版時間: 2020/11/23 18:34,,"網紅「瑋哥」日前退團《WACKYBOYS反骨男孩》，暗指酷炫為了金錢和名利慾望而改變，當下團員孫生和琳妲都跳出護航老闆酷炫，雙方內鬨隔空互嗆，引發外界熱議，事隔了一個月，酷炫、瑋哥在YouTuber小丑（JK）從中幫忙調解下，雙方同台快閃活動，在西門町上演世紀大和解，用一個擁抱化解風波。
儘管「瑋哥」退團風波，鬧得沸沸揚揚，但酷炫從未對此事正面回應，僅發文提到當老闆很難，日前瑋哥與星諠參加小丑（JK）舉行的快閃見面會活動，表演到一半時，酷炫還突然現身，讓瑋哥嚇喊「你怎麼沒講，那我先走了」，看到瑋哥反應，酷炫笑說「有些事情不用講，我們用做的」。
在小丑（JK）安排下，雙方分別PK舞蹈和即興Rap，還上演街頭大和解，在眾多人面前擁抱，酷炫說，願意彼此見面說出來，其實是一件非常困難的事，希望大家別再謾罵，好好的讓這件事情落幕，更說出心底話，大讚「瑋哥」是他看過最敬業的人，誇他非常有料，「全台灣應該沒有人比你玩諧音梗還要厲害」，同時感謝他為反骨做出的貢獻，也坦言「很抱歉有許多要一起完成的事情，最後都沒有達成」。
「瑋哥」也在自己頻道公開和解影片，提到「希望以後大家都能夠非常開心、自由地搞創作，至於（酷炫）以前可能有些承諾的事情，沒有辦法做到，那我們也希望能夠試著放下，那以後保證的事情，要盡量說到做到這樣子」，居中協調的小丑（JK）說，經過長時間的溝通協調，雙方已達成兩點共識，不能公開或私下攻擊對方，和同時上架和解影片，希望能停止粉絲互相攻擊，讓這件事圓滿落幕。（節目中心／綜合報導）
※影片經「酷炫來了」授權播出，非經同意請勿轉載
反骨男孩
酷炫
瑋哥",0
8,apple_news,蕾拉淚訴父腦中風成植物人 懊悔冷戰半年「希望您醒過來」,https://tw.appledaily.com/entertainment/20201119/3O75X4K27NCLXKD5IRKADERQJU/,出版時間: 2020/11/19 15:33,,"網紅團體《Wackyboys反骨男孩》成員蕾拉，因長相神似歌手鄧紫棋爆紅，被封為「小鄧紫棋」，加上說話風格辛辣又大尺度，在網路上有著高人氣，不過父親其實不太諒解，甚至開罵「拍這些影片以後有沒有男生還要娶妳做老婆」，讓彼此關係降到冰點，不久前才剛過生日的蕾拉，卻拍片透露心情不好，因爸爸在病床昏迷中，淚訴現在最大的生日願望，就是希望最親愛的爸爸早日醒來。
蕾拉指出，爸爸其實是個很保守的人，非常反對她當YouTuber，甚至只要一回家就會吵架，兩人關係降到冰點，甚至冷戰超過半年都沒見面，至今也還未和好，沒想到就在她生日前幾天，爸爸因腦中風掛急診，趕去醫院看到父親虛弱躺在病床上，讓蕾拉相當難過，暗自說「希望我爸好了之後要跟他和好」。
沒想到還來不及說這些話，當天晚上老菸槍的爸爸，因插上鼻胃管，不慎被倒流的痰噎到，腦部缺氧了數分鐘，雖然即刻被搶救回來，但卻不幸成為植物人，讓醫生告訴她「要有心理準備，他可能不會再醒過來」，但蕾拉和家人仍抱持希望，認為「他心臟還在跳，為什麼要放棄他」？
蕾拉自責，過去認為爸媽永遠不會離開她，往往在吵架時，對最親近的人反而會說最狠的話，沒想到再見面，爸爸卻躺在床上不太能說話，下次見面卻已經昏迷，「甚至連對不起、我愛你，這麼簡單6字都說不出口，就算說出口他也聽不到」，來不及和好的蕾拉淚訴，若爸爸沒有醒過來，這件事她會後悔一輩子，希望能藉助外界力量，試試看能否帶給爸爸奇蹟，讓他早日甦醒。（節目中心／綜合報導）
※影片經「蕾拉」授權播出，非經同意請勿轉載
蕾拉
腦中風
植物人",0
9,apple_news,《反骨》少安退團真相曝光 酷炫怒槓酸民:解約關你們屁事,https://tw.appledaily.com/entertainment/20201117/BS6FD2FF65CUHCHPLNZIXK6LMY/,出版時間: 2020/11/17 20:45,,"網紅團體《Wackyboys反骨男孩》日前才爆出瑋哥退團，15日又對外公告，宣布和成員「少安」解約，消息一出引發網友猜測，更有酸民猜測，是因為之前偷錢事件才放生，老闆酷炫今日親上火線，解釋解約的真正原因，更怒嗆「關你們酸民屁事」。
相關新聞：F奶青青陷風波爆瘦8公斤 整形+曬巨乳宣告「長大了」
很想要生小孩的酷炫，一直把少安當兒子在疼，也常在假日帶他出去逛街，但恨鐵不成鋼的酷炫，儘管看到少安年少得志，在15歲的年紀就已是小有名氣的網紅，但他一直希望少安能回去學校好好唸書，把學業完成，因為他相信肚子裡要有點墨水，拍出來的影片才會有深度，寧可少安現在忘記網紅身分，能從零開始回學校專心唸書。
酷炫指出，這個決定也和少安爸媽討論過，同時獲得家長同意，不過許多網友都在詢問，少安的頻道怎麼都沒更新影片，公司才會決定發布聲明，除了向外界告知清楚，倘若有人要找他工作，也不用再透過公司，並不是和少安切割，但卻有許多酸民無腦瞎猜，甚至認為對於解約一事，酷炫得出面解釋，讓他走心動怒，直嗆「你們是我公司股東嗎？我為什麼要跟你們報告?還是我是一間上市櫃公司」。
儘管很多酸民覺得少安很屁，酷炫卻不這麼認為，「我相信我不會看錯人，他身上一定有你們看不到的潛力跟特質，我相信他以後一定會紅」，更有人罵少安沒有潛力紅，讓酷炫罵「你們太早斷定了，紅不紅不是你說了算」，更有人聯想他曾被爆偷錢一事，酷炫也解釋是自己太懶，常叫小朋友去買東西，原本給少安2000元去找錢，但他卻沒有正確找錢，不過小時候也做過這種事的酷炫，認為這無關偷錢，也要大家不要瞎猜。（節目中心／綜合報導）
反骨男孩
酷炫
少安
退團",0
