Source,Title,Link,Date,Summary,Text,Like,id
Dcard,迪鹿日常嚇鬼,https://www.dcard.tw/service/api/v2/posts/233835532,2020-06-08T12:22:06.756Z,,"我是一個從之前就有在追迪鹿的影片
她真的很ㄎㄧㄤ 
最近又出了一個撞鬼事件 完全不恐怖
只有迪鹿才能把鬼故事說的那麼好笑wwww
廁所撞鬼

https://youtu.be/_hkBBCTO2wA

之前的KTV撞鬼也很好笑
那個神奇灰塵wwww

https://youtu.be/TYEmaWbLEVo

影片來源:DeluCat迪鹿",38,233835532
Dcard,那個神奇灰塵,https://www.dcard.tw/service/api/v2/posts/233037596,2020-02-08T03:57:05.695Z,,"不囉嗦 直接上影片
https://m.youtube.com/watch?v=TYEmaWbLEVo
真的快笑死😂😂



_影片來源👉DeluCat迪鹿（這是youtube）
他的影片都很好笑哈哈",26,233037596
Dcard,#發問 推薦感人的影片,https://www.dcard.tw/service/api/v2/posts/235231635,2021-01-25T04:57:04.448Z,,"想問問大家有沒有推薦的感動到可以哭的影片呢？
我下面舉個我自己看過類型，哭到不行的影片
電影類型：
七號房的禮物
鬼滅之刃（困在夢中炭治郎那段好可憐😭
刻在我心底的名字
佐賀的超級阿嬤（應該是這個名字

其實還有很多但突然要去想實在想不起來，只能給上最近看過的，想起來再做補充

短篇類型：
迪鹿的影片這一部哭慘心酸的感覺
https://youtu.be/0ETpvawT8zg

有關貓貓狗狗的影片
https://youtu.be/UryV0r7S1Xg

就是類似這些類型的影片
主要想要找短時間為主的影片
中午吃飯時間比較看的完的
但有不錯的電影推薦或是其他型態的影片也可以🙇‍♀️",13,235231635
Dcard,故事分享   KTV撞鬼,https://www.dcard.tw/service/api/v2/posts/233848977,2020-06-10T13:29:43.987Z,,"直接放網址給你們看
這個要直接看影片才有那個fu😂😂😂
迪鹿大大太有才了😂

https://youtu.be/TYEmaWbLEVo

真的第一次聽鬼故事完全不覺得可怕
我快笑死哈哈哈哈哈
https://i.imgur.com/TEjAdRx.jpg

幫被嚇到的神奇灰塵QQ",242,233848977
Dcard,迪鹿日常嚇鬼,https://www.dcard.tw/service/api/v2/posts/233835532,2020-06-08T12:22:06.756Z,,"我是一個從之前就有在追迪鹿的影片
她真的很ㄎㄧㄤ 
最近又出了一個撞鬼事件 完全不恐怖
只有迪鹿才能把鬼故事說的那麼好笑wwww
廁所撞鬼

https://youtu.be/_hkBBCTO2wA

之前的KTV撞鬼也很好笑
那個神奇灰塵wwww

https://youtu.be/TYEmaWbLEVo

影片來源:DeluCat迪鹿",38,233835532
Dcard,我想我是個恐怖情人....,https://www.dcard.tw/service/api/v2/posts/233060100,2020-02-11T22:59:05.235Z,,"我的他近期開始不太與我見面
而見面總是有他的朋友而不是單獨
有一次我問他 ：最近怎麼都很少單獨約會
而他沈默.....說了句 ：你想多了
每次約見面 總是先問朋友那天有沒有空
在來決定有沒有約會
有時一拖就是幾個禮拜
自己也不溝通總是拿我當橋樑
想當然我就變成共同朋友逼問的對象
每次的溝通模式就是

我講出問題 開始問他
⬇️
他沈默
⬇️
脾氣來了但還是繼續問
⬇️
沈默
⬇️
開始生氣的質問
⬇️
對不起
⬇️
問他想怎麼解決
⬇️
沈默

哪有人吵架還要問是非題讓他點頭搖頭
他不爽開始冷戰
而我很害怕他跟我冷戰⋯⋯
因為這讓我感受到我是可有可無的存在。

但最近...我看了迪鹿的恐怖情人篇
我開始想我或許就是個這樣的存在吧！
他不接我電話而且連訊息都不回➡️出軌
看到他有其他女性朋友➡️我會被取代
即使他的手機我永遠都能隨時翻看
但我依然覺得他一定會拋棄我

所以我開始要求他對我的未來許下承諾
開始討論婚紗及結婚場地
就算我們還年輕 我還是要求他答應
因為他不答應我就開始說他不愛我了
我用情緒綁住他.....
或許我是自卑 或許我只是希望他不要逃離我身邊
我沒有他活不了
沒錯我是愛他 但看完影片開始發覺我的愛好可怕
即使我知道我這樣不對 但我無法改變
我依然每天看著他想著拋棄 出軌⋯⋯
我好可悲.....但卻更可怕.....

我愛他真的愛他！
但我覺得我該放他走了.......",2,233060100
Dcard,那個神奇灰塵,https://www.dcard.tw/service/api/v2/posts/233037596,2020-02-08T03:57:05.695Z,,"不囉嗦 直接上影片
https://m.youtube.com/watch?v=TYEmaWbLEVo
真的快笑死😂😂



_影片來源👉DeluCat迪鹿（這是youtube）
他的影片都很好笑哈哈",26,233037596
Dcard,憂鬱症的痛苦與無助,https://www.dcard.tw/service/api/v2/posts/231587014,2019-06-28T10:51:57.48Z,,"不知道...
在手機螢幕、電腦螢幕前面的你...
是不是也有這樣的感受呢

有時候
在夜深人靜時
不停的滑著手機的訊息
把手機所有的APP輪過一次又一次
身體即使再怎麼累
就是入睡不了...

有時候
胸口莫名的被石頭壓著的感覺
心中其實清楚
該起來了 該離開床了
你還有好多事情要做
你還有好多事情要完成
卻盯著那些事物發呆
身體就像動不了一般
時間...就這樣一分一秒過去了

有時候
莫名的想哭
心情怎麼樣 都好不起來
打開line 打開聯絡人資料
看了又看
想找人聊聊，希望有人能夠陪著自己
想找A 卻想起他在上班
想找B 卻想起她可能在陪男朋友
想找C 卻害怕著 她可能不想聽自己訴說，並不想影響她的心情...
想找D 但..看著訊息已傳過去7.8個小時...都沒有人回覆...

漸漸的...
覺得是不是自己只有一個人...

有時候...

https://i.imgur.com/qNqxhhG.jpg

為了不想去影響別人
為了不讓自己在別人面前哭出來

https://i.imgur.com/uxSUKLe.jpg

找了個地方躲起來
哭著  發抖著

https://i.imgur.com/ZUyesbu.jpg

糟糕的是
什麼時候發生
因為什麼發生
我們自己都抓不准...

https://i.imgur.com/d4BpWkD.jpg

一直在別人面前笑著
像是一個笑容面具一般
別人也看不出來
只給你 活潑 開朗的定義

而你發作時...
哭泣時...
你的家人只說：你在鬧脾氣
裝病而已

https://i.imgur.com/AQwGb3k.jpg

為了家人的面子
為了不影響他人
為了假裝讓自己可以繼續正常...
外表的軀殼...越來越厚

https://i.imgur.com/METuboj.jpg
https://i.imgur.com/MYw03g4.jpg
https://i.imgur.com/idNcOI1.jpg

腦袋不停的運轉著
甚至...連睡覺時的夢中
都不停的想著

這些負面的話語
就像是惡魔一般
一直跟著你的腦袋
一直在耳朵旁低語著

https://i.imgur.com/J0OafUv.jpg

但...也只能一直告訴自己...
再撐一天...再一天就好了
也許快好了...也許...

https://i.imgur.com/Tbqcg3o.jpg
https://i.imgur.com/vS6ANB2.jpg
https://i.imgur.com/Yt8VVEy.jpg
https://i.imgur.com/wHE7cwp.jpg
https://i.imgur.com/cLB9vTn.jpg
https://i.imgur.com/owXRLVl.jpg
https://i.imgur.com/LHv1jv2.jpg

嘗試跟家人求助...
嘗試跟老師求助...
嘗試...找些方法 讓自己度過

https://i.imgur.com/0MdD0Zm.jpg
https://i.imgur.com/BnBfsXd.jpg
https://i.imgur.com/qcYvlOE.jpg
https://i.imgur.com/12D2tDN.jpg
https://i.imgur.com/aNt7Irb.jpg

周圍的人
總是說著
“想開一點”  “加油” 
“這種困難還好吧”
“這有什麼好難過的”
“我跟你說啦 就是這樣這樣”

謝謝你們...
我們知道你們真的很關心我們...
也知道你們是著急 擔心我們
才會不自覺這樣...
但..道理其實我們都懂
也都知道這些“想開點”就好了...

真的無法控制
身體、心情及腦袋中的惡魔
也一直在說服自己想開了...
但就像是被關起來 被抓住一般
無法呼吸 無法往前

https://i.imgur.com/EHY8k2V.jpg
https://i.imgur.com/h9InWAr.jpg
https://i.imgur.com/gydPIei.jpg
https://i.imgur.com/7a8eOr5.jpg

對不起...
我知道你們著急
但真的“不知道”原因
真的說不出口...
它就不知不覺...
讓心痛著
讓腦混亂著

有些話語想說時
卻又像堵在喉嚨上一樣
發不出聲音
很痛苦...

真的不是故意不說...

遇到很多
“自以為”很懂憂鬱症心情的人...

說著 
啊不就憂鬱症 有什麼
阿不就這樣嗎 有什麼
你就是懶惰 你就是不努力
你真的憂鬱症嗎。別裝了
有什麼好哭的
你槓嘛突然哭
你又什麼都不說 是不是故意的啊

話語...是個有力量的東西
當你傳達好的話 說出好的話
也許你能救一個人
當你...對他人說出 利刃的話語時
也許 不小心他...就這樣離開了...

我的朋友
昨天 吞藥自殺了...
即使醫院的急救將他的心救回
但...對於這些對他說出利刃的心 那些冰冷
還救的回來嗎...

（漫畫引用連結 https://buzzorange.com/vidaorange/2016/01/04/sadness/
看到這個漫畫後...覺得深深的講入我心）
更 謝謝 B21
這篇是youtuber迪鹿所繪
因為爆紅被過度轉載 很多人都不知道他是真正的作者
https://youtu.be/eBuuVW6tIzk

我想跟陪伴我的人說
對不起...
我知道你們很累
我知道有時候的哭泣讓你們不知所措...
很謝謝你們...

<3年A班>
最後一集...讓我無法控制的崩潰
老師的怒吼...
那些始終用利刃對待他人的不清醒...
如果...世界可以因為一句話
一件事情 而有一點點的改變...
是不是...可以多救一些人...
是不是...我朋友就不會自殺了...

<我們與惡的距離>
https://youtu.be/gU0nlucs2tY

我也常常問著自己 問著朋友
為什麼是我？
相信...那些被霸凌的孩子
被家暴的孩子
也會有同樣的疑問...
為什麼是我...

https://i.imgur.com/BUzBwP3.jpg

可能是因為...
你比較勇敢吧...",7617,231587014
Dcard,#閒聊 你點了哪些天賦點？(๑•̀ㅂ•́)و✧,https://www.dcard.tw/service/api/v2/posts/231026701,2019-04-05T08:18:22.35Z,,"動畫：
懶的看漫畫，動畫化之後，追完一整季，有空再把漫畫追到進度。(*˘︶˘*)
https://i.imgur.com/JhpKkQA.jpg

輕小說：
完全不能理解國中還是高中的自己，可以看完一整套，那麼多字阿阿阿（就跟大學失去了早8的能力一樣QQ）然後，很期待動畫化。
https://m.gamer.com.tw/forum/Co.php?bsn=60415&snB=52538

同人：
早期會有官方的圖，做成商品不是很喜歡，但是去同人場買爆的現象（？）
年少輕狂的時候，也寫過同人文（遠目
（不過要遵守官方的要求，有些禁止二創商品）

#台灣同人誌中心 
#CWT #FF #什麼什麼Only場
#如果你不了解可以看迪鹿大大的影片，她解釋的很好 (´▽`ʃ♡ƪ)
https://youtu.be/kxqOISiilZQ

聲優：覺得能夠背起來，角色名字的聲優，然後分辨出聲線的人超強，還有，生日的時候，做的動畫角色配音圖，聲優都是怪物阿阿阿！！！

Cosplay：$$（服裝很貴，自己手作花時間，但是很有成就感）遠觀而不可褻玩焉（？）然後宅舞，口罩姬和咬人貓（大心）

看別人玩交換繪（好羨慕啊），然後偶爾去Pixiv，推特跟噗浪都不太會用，所以錯失認識新繪師的機會。用過bilibili，曾經單曲循環一整天，一邊忙別的事，超怕耳機漏音。
https://youtu.be/bAloeHUzTww

niconico，偏好兩聲類，多聲類的歌手。有時候看到詞曲PV，有種阿阿阿QAQQQQ，活著真好。
https://youtu.be/b4uEqa3cLRo

#附上V家傳說曲給入門的孩子
https://mzh.moegirl.org/zh-tw/Vocaloid传说曲

漫畫：Webtoon啊，不可明說的什麼什麼啊，推坑朋友就有聊天對象了（並不是
BL，GL，BG 都接受，題材覺得有趣通常就，嗯。（燦笑）不知道大家喜歡追到最新，再等一話一話更，還是完結一次看？

音G（大型機台）：臺上十分鐘，臺下十年功（是這樣用嗎？）就很想把每一台搬回家這樣。

手遊：每個人喜好不一樣，不過基本上都會玩一兩個遊戲，比如戀與製作人，或戀與製作人，或戀與製作人。（我的同溫層已淪陷）

神奇的Facebook粉專：好色龍，吃素，宅宅新聞，ACGer，漢娜在翻譯，巴哈姆特，電玩得來速，B.C. & Lowy，9GAG，我要你的神回覆，BuBu譯站，神奇寶貝系列，方吉君速報-我笑故我在。

在網路上遇到會www笑的人會有莫名的感動，題外話：為什麼我用各種關鍵字，都找不到同好群，然後每次漫博電玩展都擠爆，人都去哪了？？？就算跟我一樣邊緣人，那麼多人也該塞滿空間（吧）

https://i.imgur.com/PGnBXQb.jpg
阿阿阿，共勉之（？）",25,231026701
Dcard,我想我可能不會嫁給你,https://www.dcard.tw/service/api/v2/posts/227768564,2017-11-23T18:22:34.853Z,,"嘿，未來的你
不管你身在何處，哪種國籍、哪種膚色
我都不會嫁給你。

我表達能力不是那麼的好，而且文章有點長，
所以先抱歉了😞😞😞

最近剛踏入職場，
同事形容我的第一印象就是—公主。
大概是因為我冷冷的不太愛講話🤔
可惜我一臉公主樣卻沒有公主命😂

我是爺爺奶奶帶大的
從一開始國小的時候說起吧
那是個偏鄉地帶的國小
不良少年很多
而沒有公主命的我
就成了他們「發洩」的對象
那時候我該跟誰說呢
長輩都跟我說
「沒有的事不要亂說，不要讓你爸操心。」
...
然後一年過去了，我升國中了
那些不良少年越來越變本加厲
從一開始的一次性單一對象
到我拒絕後，他跟我說
「如果你不跟我發生關係，我就叫他們來輪暴你。」
那次後，我開始自殘、不去上課
身體狀況逐漸變差
長輩及學校才驚覺事情的嚴重性

嘿，打個岔，最近FB有一篇
講述關於老師濫用職權的影片 好像是迪鹿的
我沒在業配喔 影片裡頭有一句話是
「他們解決不了問題，就解決提出問題的人。」
我記得是這樣的🤔🤔
我就被解決掉了😂

後來學校及長輩問我要不要轉去同縣市
但是不同間的學校
那時的我很納悶，犯錯的人不是我為什麼是我要走？
現在我也才懂在大人複雜的世界這也是另一種保護
但那時候轉去同縣市不同的
我覺得也不會好到哪去
總會被找上門的😑

後來社會機構把我安置到外縣市
那天我拿著行李我爸在我旁邊陪著我
那是個很愛下雨的城市
家人沒有因此陪伴在我身邊或是更關懷我
而是更埋頭於工作
那時的我花了幾年才有辦法跟異性講話

嗯～中間的求學階段就慢慢穩定了下來
到了最近出社會，
性騷擾大概有遇過兩三次，
這種事情是不會少的，
但該怎麼懲治犯錯者才是重點🙄啊偏題了

二媽告訴我 這件事
要帶進棺材裡，成為一輩子的秘密
不然你未來的老公
很有可能在激動時會拿這件事來罵你

二媽你放心，
我還沒遇到我未來老公，前男友就這樣罵過我了

後來我想想
我這樣的條件能
遇的到什麼好對象呢？
我沒幾年就要跑一次法院，
這事是瞞不住的


我離開家後聽爸爸說，
街坊鄰居都不跟爺爺奶奶講話，
會開始嘲諷爺爺奶奶
爺爺開始得靠近酒精才能入睡
不然會做惡夢驚醒
每年過年回到奶奶家
親戚們也沒給我好臉色看過
跟小時候差真多呀⋯⋯呵呵
回家後也被爺爺奶奶看管著
不讓我踏出家門一步

這樣的我，不會嫁給你的
我們的婚禮不會有熱鬧的氣氛
婚禮上不會有我這邊的親戚來祝賀
我沒辦法給你們家一個光榮的交代





.
這樣的我只想說，
去你妹的台灣傳統陋習，
你媽的長點智慧好不好，
我有想過自殺來結束一切
但犯錯的又不是我，
憑什麼要浪費我的生命來讓他們快樂過日子
有一些都國立大學畢業
結婚生子、事業有成
我到現在都還會因此而害怕🙄
總有因果報應的，哼😤😤😤",928,227768564
