ettoday,毛孩家庭的惡夢「Dyson V12」一鍵解決！全新「4科技」邊吸邊讓過敏原無所遁形,https://www.ettoday.net/news/20211209/2129999.htm,2021-12-09 09:00,近來遇上秋冬季節交替，面臨秋冬季節性換毛的毛小孩們，也很容易惹得自己和毛拔麻哈啾連連。為了毛小孩和家裡人類的舒適生活，找到一件強而有力的清潔打掃工具，持續被毛孩家庭列為「頭號緊急待處理」的事項之一。(消費 / 2021-12-09 09:00),,0
ettoday,柴犬奈奈開球嗨翻 竟在棒球場上便便史上留名,https://www.ettoday.net/news/20210411/1957965.htm,2021-04-11 16:01,中信兄弟今天（11日）舉辦寵物日，邀請柴犬奈奈及主人阿楞擔任開球嘉賓，結果先在投手丘上尿尿，後來不受控又跑去統一獅三壘靠近左外野的界外草地便便，成為史上第一隻在職棒場上大便的狗狗。(體育 / 2021-04-11 16:01),,0
ettoday,網紅柴犬奈奈開球做自己 「洲際公園」狂奔大小便都來,https://www.ettoday.net/news/20210411/1957953.htm,2021-04-11 15:48,中信兄弟本周末舉行寵物主題日「毛起來玩」，今（11日）邀請超人氣犬派網紅「柴犬Nana和阿楞的一天」擔任開球嘉賓，未料柴犬奈奈在投手丘、客隊三壘側大小便，讓及主人阿楞嚇一跳。(體育 / 2021-04-11 15:48),,0
ettoday,兄弟寵物趴「毛起來玩」 貓派、犬派網紅來開球！,https://www.ettoday.net/news/20210408/1956221.htm,2021-04-08 17:39,(體育 / 2021-04-08 17:39),,0
ettoday,兄弟寵物主題日「毛起來玩」 11日邀請「柴犬奈奈」開球,https://www.ettoday.net/news/20210404/1953160.htm,2021-04-04 14:36,中信兄弟10日、11日舉辦毛孩們最期待的寵物主題日「毛起來玩」，11日正逢國際寵物日中信兄弟邀請到超人氣犬派網紅「柴犬Nana和阿楞的一天」柴犬奈奈及主人阿楞擔任開球嘉賓。(體育 / 2021-04-04 14:36),,0
ettoday,毛孩網紅NANA、阿楞 竹市當動物收容所一日志工,https://www.ettoday.net/news/20201224/1883853.htm,2020-12-24 17:58,「柴犬NANA和阿楞的一天」是深受網友們喜愛的毛孩網紅，柴犬NANA在主人阿楞問話時會汪汪出聲、按鈴回覆，在網路上有大票粉絲追蹤，近日柴犬NANA、阿楞受邀來訪新竹動物收容所，不僅和流浪毛孩一起放風奔跑，還擔任一日保育園體驗毛孩照顧，也暖心呼籲民眾「保護動物尊重生命」的重要。(地方 / 2020-12-24 17:58),,0
ettoday,回家投票不是口號！ 萌貓狗集合「迷你投票所」呼籲奴才投起來,https://www.ettoday.net/news/20200106/1618478.htm,2020-01-06 15:12,1/11記得回家投票！臉書粉專「拉姆有幾噗」日前與數名明星貓狗合作，共同拍攝了一支呼籲人們返鄉投票的短片，毛孩們紛紛化身為公民，帶著奴才特製的迷你身分證、印章與投票通知單，到超可愛的小小投票所裡圈票，想藉由貓狗們可愛的模樣來提醒人們記得一定要把握自己的權益，回家投票！(寵物動物 / 2020-01-06 15:12),,0
ettoday,賦予傳統端午節新風貌 統一「滿漢御品」成伴手禮,https://www.ettoday.net/news/20190517/1447119.htm,2019-05-17 19:29,台灣網路創作者產業先驅之一VS MEDIA，今年端午節祭出話題超高的統一「滿漢御品」精品即食麵作為伴手禮，不僅賦予傳統端午節截然不同新面貌，更藉此詮釋新媒體世代獨特的生活態度！(地方 / 2019-05-17 19:29),,0
ettoday,柴犬Nana被罵「醜女」超氣 1巴掌打壞倉鼠好慌張,https://www.ettoday.net/news/20181029/1293173.htm,2018-10-29 18:06,一向超自戀的柴犬Nana不准任何人批評牠的外表，一旦說出「醜」字更會遭到牠的無情暴打。這天牠又愛又恨的倉鼠夥伴再度與牠開啟談話時間，而倉鼠竟一度大膽地對著Nana說出「醜女」二字，Nana聽了超氣立馬巴蕊，沒想到下一秒倉鼠竟開始失控狂彈，Nana誤以為是自己把倉鼠弄壞，慌張的模樣超爆笑！(寵物動物 / 2018-10-29 18:06),,0
ettoday,第一次見倉鼠新夥伴就巴蕊！ 柴犬Nana暴走錄影被迫中斷,https://www.ettoday.net/news/20180903/1250605.htm,2018-09-03 18:17,倉鼠絕對是柴犬Nana這輩子最愛也最恨的生物！這天阿楞介紹一個倉鼠的「新夥伴」給Nana，平常最愛欺負玩具倉鼠的牠，沒想到一看到新夥伴卻二話不說立馬巴蕊！不管主人怎麼勸和，Nana依舊氣噗噗地將新夥伴撂倒，場面一度失控導致最後只好錄影中斷。(寵物動物 / 2018-09-03 18:17),,0
