Source,Title,Link,Date,Summary,Text,Like
apple_news,陳妤佛系戀愛不查勤　帥哥無感獨鍾才華男,https://tw.appledaily.com/entertainment/20191230/F7YY2KAQVAAXA3GT2ETMNVV23A/,出版時間: 2019/12/30 20:18,,,0
apple_news,【神擬片】週休要幹嘛？網友推爆：情侶這樣過最爽,https://tw.appledaily.com/life/20190504/AOI2PK5YDFX72QFJV5ZZCWXTWI/,出版時間: 2019/05/04 12:26,,,0
apple_news,既期待又怕受傷害　男友送禮障礙真的沒救,https://tw.appledaily.com/life/20190329/OPOCMRZAUBK2QMD2TTNSWLYJH4/,出版時間: 2019/03/29 23:43,,,0
apple_news,【教戰片】女友吵不跟公婆住　大男人技巧性收編,https://tw.appledaily.com/life/20190327/IKM6JEB4MGVS4POKX5BUHZIQSM/,出版時間: 2019/03/27 23:41,,,0
apple_news,百萬插畫家蓋彼開金口　空靈大眼超辣正面照曝光,https://tw.appledaily.com/entertainment/20210824/H5V24QU6ZNGVXHGGZIY4SUQAKA/,出版時間: 2021/08/24 18:03,,,0
apple_news,草爺揪雪碧吃尾牙做公益　松葉蟹闊氣幫寫真女神加菜,https://tw.appledaily.com/entertainment/20210126/2C3NNGDH7NANVH4WAPNAOOM7XA/,出版時間: 2021/01/26 21:48,,,0
apple_news,陳妤佛系戀愛不查勤　帥哥無感獨鍾才華男,https://tw.appledaily.com/entertainment/20191230/F7YY2KAQVAAXA3GT2ETMNVV23A/,出版時間: 2019/12/30 20:18,,,0
apple_news,【神擬片】週休要幹嘛？網友推爆：情侶這樣過最爽,https://tw.appledaily.com/life/20190504/AOI2PK5YDFX72QFJV5ZZCWXTWI/,出版時間: 2019/05/04 12:26,,,0
apple_news,既期待又怕受傷害　男友送禮障礙真的沒救,https://tw.appledaily.com/life/20190329/OPOCMRZAUBK2QMD2TTNSWLYJH4/,出版時間: 2019/03/29 23:43,,,0
apple_news,【教戰片】女友吵不跟公婆住　大男人技巧性收編,https://tw.appledaily.com/life/20190327/IKM6JEB4MGVS4POKX5BUHZIQSM/,出版時間: 2019/03/27 23:41,,,0
apple_news,新北敬軍愛師月　祭「愛力心情好」五大系列好康,https://tw.appledaily.com/life/20180820/WDSSKTFAB67K6EPSCJWS7MGMX4/,出版時間: 2018/08/20 17:44,,,0
apple_news,人氣插畫家蓋彼的最新洗腦歌 網友: 這旋律有毒∼,https://tw.appledaily.com/headline/20161228/Y4VSX7IY4NESB3OOZAMRGNSLEU/,出版時間: 2016/12/28,,,0
apple_news,【特企】人氣插畫家蓋彼的最新洗腦歌 網友: 這旋律有毒~,https://tw.appledaily.com/entertainment/20161227/R5RV35SSOFRA55IYVW5J2YVZNU/,出版時間: 2016/12/27 16:00,,,0
apple_news,人氣插畫家蓋彼的最新洗腦歌 網友: 這旋律有毒∼,https://tw.appledaily.com/headline/20161227/DF6J5PX3RZZEE2ICIAA7CE5SGQ/,出版時間: 2016/12/27,,,0
apple_news,【特企】人氣插畫家蓋彼的最新洗腦歌 網友: 這旋律有毒~,https://tw.appledaily.com/entertainment/20161226/JFRPXXEV433AG4LLJ72KPLEOVU/,出版時間: 2016/12/26 18:30,,,0
apple_news,人氣插畫家蓋彼的最新洗腦歌 網友: 這旋律有毒∼,https://tw.appledaily.com/headline/20161226/LX7ZMIZ3HHJGBIHVBFWTRQUTQE/,出版時間: 2016/12/26,,,0
apple_news,【特企】人氣插畫家蓋彼的最新洗腦歌 網友: 這旋律有毒~,https://tw.appledaily.com/entertainment/20161225/KGYSA42RHATXRNLSXMU2SDMFOI/,出版時間: 2016/12/25 18:00,,,0
apple_news,人氣插畫家蓋彼的最新洗腦歌 網友: 這旋律有毒∼,https://tw.appledaily.com/headline/20161224/DR6TXPORIOWEW7JEIWJLAHQLOA/,出版時間: 2016/12/24,,,0
apple_news,【特企】人氣插畫家蓋彼的最新洗腦歌 網友: 這旋律有毒~,https://tw.appledaily.com/entertainment/20161223/3SAOPORDX4IQGALTUDBO64EXEU/,出版時間: 2016/12/23 16:00,,,0
apple_news,人氣插畫家蓋彼的最新洗腦歌 網友: 這旋律有毒∼,https://tw.appledaily.com/entertainment/20161223/DYOLEWXCFXBJJWJD3WJ4TBBGEI/,出版時間: 2016/12/23,,,0
apple_news,【特企】人氣插畫家蓋彼的最新洗腦歌 網友: 這旋律有毒~,https://tw.appledaily.com/entertainment/20161222/WVRWMI6NE4M7EPGYAJMSLTQ23M/,出版時間: 2016/12/22 16:00,,,0
apple_news,人氣插畫家蓋彼的最新洗腦歌 網友: 這旋律有毒∼,https://tw.appledaily.com/headline/20161220/HBWX25YVUELABUXJYKRASJ3O3Q/,出版時間: 2016/12/20,,,0
apple_news,【特企】人氣插畫家蓋彼的最新洗腦歌 網友: 這旋律有毒~,https://tw.appledaily.com/entertainment/20161219/UCRV7HU7RG6ROOY5K3U43AYJTQ/,出版時間: 2016/12/19 16:00,,,0
apple_news,人氣插畫家蓋彼的最新洗腦歌 網友: 這旋律有毒∼,https://tw.appledaily.com/entertainment/20161216/YUMYB7IMDANEX6I74UOQ3VRGAA/,出版時間: 2016/12/16,,,0
apple_news,【特企】人氣插畫家蓋彼的最新洗腦歌 網友: 這旋律有毒~,https://tw.appledaily.com/entertainment/20161215/VJTLVMGD7FATTI5VXQWET35PM4/,出版時間: 2016/12/15 17:00,,,0
apple_news,中美日利空齊發 日股暴跌7% 311震後最慘,https://tw.appledaily.com/finance/20130524/PPEZYSKABMHWNUE356CSTEROOY/,出版時間: 2013/05/24,,,0
apple_news,彭博中國籍員工被拘留滿一年　至今仍下落不明,https://tw.appledaily.com/international/20211207/DUE7BV2RDJESZNZD2L33LHDJKQ/,出版時間: 2021/12/07 22:40,,,0
apple_news,殘忍！流浪貓闖民宅遭滾水燙掉一層皮奄奄一息　取名「勘吉」集氣,https://tw.appledaily.com/local/20210919/5UXFOBK2MBEZRI7XD4Y247L67E/,出版時間: 2021/09/19 15:09,,,0
apple_news,百萬插畫家蓋彼開金口　空靈大眼超辣正面照曝光,https://tw.appledaily.com/entertainment/20210824/H5V24QU6ZNGVXHGGZIY4SUQAKA/,出版時間: 2021/08/24 18:03,,,0
apple_news,蕭敬騰撒嬌爭開船變老司機　郭采潔拍照擋到大叔秒讓位,https://tw.appledaily.com/entertainment/20210718/5JZ6RSX2NVBD5MEJK5IW5RKJGM/,出版時間: 2021/07/18 09:17,,,0
apple_news,【暖蘋果】顧病母癱嬤的他　為中風父把屎尿的他　2孝兒獲獎肯定！榮耀獻給曾送暖的您,https://tw.appledaily.com/life/20210706/BB3Y22I4IBAH3KNTXZANALVEIA/,出版時間: 2021/07/06 09:02,,,0
apple_news,永續時尚6牌接力秀衣思　艾怡良飆歌、茄子蛋走台步,https://tw.appledaily.com/entertainment/20210313/SSWAVFVGTVGRHCUV4LAQY6IKUM/,出版時間: 2021/03/13,,,0
